Contig	FOUR	THOUS
ruditapes_c23219	0	0
ruditapes_c23220	0	1
ruditapes_c23221	0	0
ruditapes_c23222	0	0
ruditapes_c23223	8	17
ruditapes_c23224	10	14
ruditapes_c23225	1	1
ruditapes_c23227	0	3
ruditapes_c23228	0	0
ruditapes_c23229	0	0
ruditapes_c23230	3	5
ruditapes_c23231	6	12
ruditapes_c23232	0	0
ruditapes_c23233	0	0
ruditapes_c23234	8	9
ruditapes_c23235	0	0
ruditapes_c23237	0	1
ruditapes_c23239	1	1
ruditapes_c23241	3	6
ruditapes_c23242	2	7
ruditapes_c23243	0	0
ruditapes_c23244	0	0
ruditapes_c23245	0	0
ruditapes_c23246	1	1
ruditapes_c23247	0	0
ruditapes_c23249	0	0
ruditapes_c23250	0	1
ruditapes_c23251	0	0
ruditapes_c23252	2	2
ruditapes_c23253	5	10
ruditapes_c23254	13	26
ruditapes_c23255	16	55
ruditapes_c23256	2	2
ruditapes_c23257	3	15
ruditapes_c23258	4	9
ruditapes_c23259	1	1
ruditapes_c2326	2	1
ruditapes_c23260	4	6
ruditapes_c23261	3	4
ruditapes_c23262	0	0
ruditapes_c23264	16	22
ruditapes_c23265	0	1
ruditapes_c23266	0	0
ruditapes_c23267	83	112
ruditapes_c23268	0	0
ruditapes_c23270	8	12
ruditapes_c23273	0	0
ruditapes_c23274	2	4
ruditapes_c23275	1	2
ruditapes_c23276	2	3
ruditapes_c23277	0	0
ruditapes_c23278	102	256
ruditapes_c23281	0	2
ruditapes_c23282	0	0
ruditapes_c23283	0	2
ruditapes_c23285	4	6
ruditapes_c23287	0	0
ruditapes_c23289	5	4
ruditapes_c23290	0	1
ruditapes_c23291	0	0
ruditapes_c23293	0	0
ruditapes_c23294	3	2
ruditapes_c23295	0	0
ruditapes_c23296	0	3
ruditapes_c23297	0	0
ruditapes_c23298	0	0
ruditapes_c23300	4	9
ruditapes_c23301	2	2
ruditapes_c23302	0	0
ruditapes_c23303	0	1
ruditapes_c23304	22	46
ruditapes_c23305	1	0
ruditapes_c23306	0	0
ruditapes_c23307	1	2
ruditapes_c23308	0	0
ruditapes_c23310	15	36
ruditapes_c23312	1	1
ruditapes_c23315	0	0
ruditapes_c23316	1	1
ruditapes_c23317	0	0
ruditapes_c23318	0	1
ruditapes_c23319	0	1
ruditapes_c2332	1	0
ruditapes_c23320	15	17
ruditapes_c23321	0	0
ruditapes_c23322	0	0
ruditapes_c23323	0	0
ruditapes_c23324	0	0
ruditapes_c23326	1	2
ruditapes_c23327	0	0
ruditapes_c23328	0	1
ruditapes_c23329	1	2
ruditapes_c23331	2	2
ruditapes_c23332	1	0
ruditapes_c23333	5	5
ruditapes_c23335	0	0
ruditapes_c23336	0	0
ruditapes_c23338	1	9
ruditapes_c23339	0	0
ruditapes_c23341	1	0
ruditapes_c23342	3	1
ruditapes_c23343	0	0
ruditapes_c23344	0	1
ruditapes_c23345	0	0
ruditapes_c23347	1	1
ruditapes_c23348	8	12
ruditapes_c23349	1	3
ruditapes_c23350	0	0
ruditapes_c23351	0	0
ruditapes_c23352	1	1
ruditapes_c23353	7	15
ruditapes_c23354	0	1
ruditapes_c23355	0	0
ruditapes_c23356	0	0
ruditapes_c23357	1	1
ruditapes_c23359	0	0
ruditapes_c2336	0	0
ruditapes_c23360	0	0
ruditapes_c23361	1	2
ruditapes_c23363	3	3
ruditapes_c23364	0	0
ruditapes_c23366	0	0
ruditapes_c23367	0	0
ruditapes_c23368	3	4
ruditapes_c23370	4	4
ruditapes_c23372	2	0
ruditapes_c23373	3	10
ruditapes_c23374	7	5
ruditapes_c23375	2	3
ruditapes_c23376	13	21
ruditapes_c23377	3	6
ruditapes_c23379	0	0
ruditapes_c23380	0	2
ruditapes_c23381	1	0
ruditapes_c23382	14	21
ruditapes_c23384	0	0
ruditapes_c23385	0	1
ruditapes_c23386	0	0
ruditapes_c23387	1	4
ruditapes_c23388	7	11
ruditapes_c23389	4	6
ruditapes_c23390	2	8
ruditapes_c23391	14	24
ruditapes_c23392	0	0
ruditapes_c23393	2	5
ruditapes_c23395	2	3
ruditapes_c23397	3	2
ruditapes_c23399	0	0
ruditapes_c234	0	0
ruditapes_c2340	3	3
ruditapes_c23400	0	0
ruditapes_c23401	7	10
ruditapes_c23403	0	1
ruditapes_c23406	0	0
ruditapes_c23407	0	0
ruditapes_c23409	3	1
ruditapes_c23410	0	0
ruditapes_c23411	1	1
ruditapes_c23412	1	1
ruditapes_c23415	8	13
ruditapes_c23416	4	3
ruditapes_c23417	3	5
ruditapes_c23419	0	0
ruditapes_c23420	0	0
ruditapes_c23422	0	2
ruditapes_c23423	0	0
ruditapes_c23424	0	0
ruditapes_c23425	0	0
ruditapes_c23426	0	0
ruditapes_c23427	18	20
ruditapes_c23428	0	0
ruditapes_c23429	1	4
ruditapes_c23430	1	0
ruditapes_c23431	1	2
ruditapes_c23432	0	0
ruditapes_c23433	0	0
ruditapes_c23434	4	7
ruditapes_c23435	1	3
ruditapes_c23437	1	6
ruditapes_c23439	0	0
ruditapes_c2344	8	11
ruditapes_c23440	0	0
ruditapes_c23441	3	2
ruditapes_c23442	2	2
ruditapes_c23443	0	2
ruditapes_c23444	1	0
ruditapes_c23446	0	0
ruditapes_c23447	1	6
ruditapes_c23449	2	2
ruditapes_c2345	2	4
ruditapes_c23450	1	5
ruditapes_c23451	2	4
ruditapes_c23452	1	12
ruditapes_c23453	2	11
ruditapes_c23456	0	0
ruditapes_c23457	19	28
ruditapes_c23458	1	0
ruditapes_c2346	17	34
ruditapes_c23461	0	0
ruditapes_c23462	0	1
ruditapes_c23465	7	25
ruditapes_c23466	24	22
ruditapes_c23467	8	5
ruditapes_c23469	1	2
ruditapes_c23470	0	0
ruditapes_c23471	11	24
ruditapes_c23472	0	0
ruditapes_c23473	0	0
ruditapes_c23474	0	0
ruditapes_c23475	0	0
ruditapes_c23476	0	0
ruditapes_c23477	1	3
ruditapes_c23478	0	0
ruditapes_c23479	0	0
ruditapes_c2348	10	37
ruditapes_c23480	0	0
ruditapes_c23481	0	0
ruditapes_c23482	0	0
ruditapes_c23484	0	0
ruditapes_c23485	0	11
ruditapes_c23486	2	1
ruditapes_c23487	2	1
ruditapes_c23488	0	0
ruditapes_c23489	0	0
ruditapes_c23490	0	0
ruditapes_c23491	0	0
ruditapes_c23492	2	2
ruditapes_c23493	0	0
ruditapes_c23494	1	23
ruditapes_c23495	0	0
ruditapes_c23496	0	0
ruditapes_c23497	2	7
ruditapes_c23498	1	1
ruditapes_c23500	0	0
ruditapes_c23502	0	1
ruditapes_c23503	1	1
ruditapes_c23504	7	6
ruditapes_c23505	0	0
ruditapes_c23506	0	0
ruditapes_c23507	0	1
ruditapes_c23508	0	0
ruditapes_c23509	0	0
ruditapes_c23512	1	2
ruditapes_c23513	28	56
ruditapes_c23514	0	0
ruditapes_c23516	3	4
ruditapes_c23517	0	1
ruditapes_c23518	0	0
ruditapes_c23519	0	0
ruditapes_c2352	1	2
ruditapes_c23520	1	6
ruditapes_c23521	0	0
ruditapes_c23522	0	0
ruditapes_c23523	37	33
ruditapes_c23524	7	11
ruditapes_c23525	0	0
ruditapes_c23526	1	3
ruditapes_c23527	13	28
ruditapes_c23528	1	1
ruditapes_c23529	0	0
ruditapes_c23530	0	0
ruditapes_c23532	0	0
ruditapes_c23534	0	0
ruditapes_c23535	2	1
ruditapes_c23537	0	0
ruditapes_c23538	0	0
ruditapes_c23539	1	0
ruditapes_c2354	0	0
ruditapes_c23540	15	33
ruditapes_c23541	0	3
ruditapes_c23542	1	1
ruditapes_c23543	0	1
ruditapes_c23545	0	0
ruditapes_c23546	0	0
ruditapes_c23547	0	0
ruditapes_c23548	4	11
ruditapes_c23549	0	0
ruditapes_c23550	0	0
ruditapes_c23553	0	0
ruditapes_c23554	1	5
ruditapes_c23555	1	2
ruditapes_c23556	0	1
ruditapes_c23557	0	0
ruditapes_c23559	0	0
ruditapes_c23560	18	25
ruditapes_c23562	1	0
ruditapes_c23563	0	0
ruditapes_c23564	0	0
ruditapes_c23565	0	0
ruditapes_c23566	0	0
ruditapes_c23568	8	4
ruditapes_c2357	19	15
ruditapes_c23570	3	3
ruditapes_c23571	14	39
ruditapes_c23572	0	0
ruditapes_c23573	17	25
ruditapes_c23574	2	3
ruditapes_c23575	0	1
ruditapes_c23576	4	2
ruditapes_c23577	0	0
ruditapes_c23578	1	4
ruditapes_c23580	1	0
ruditapes_c23581	0	0
ruditapes_c23582	1	2
ruditapes_c23583	0	0
ruditapes_c23584	24	29
ruditapes_c23585	13	13
ruditapes_c23586	3	2
ruditapes_c23587	3	10
ruditapes_c23589	16	40
ruditapes_c2359	6	10
ruditapes_c23591	1	1
ruditapes_c23592	1	5
ruditapes_c23593	2	2
ruditapes_c23595	2	3
ruditapes_c23596	0	0
ruditapes_c23597	0	1
ruditapes_c23598	0	0
ruditapes_c236	0	0
ruditapes_c2360	23	62
ruditapes_c23601	0	0
ruditapes_c23602	14	36
ruditapes_c23604	0	3
ruditapes_c23605	0	0
ruditapes_c23608	9	29
ruditapes_c2361	7	48
ruditapes_c23610	2	10
ruditapes_c23611	6	14
ruditapes_c23612	0	2
ruditapes_c23613	0	0
ruditapes_c23616	2	3
ruditapes_c23617	0	0
ruditapes_c23618	3	6
ruditapes_c23620	0	0
ruditapes_c23622	0	0
ruditapes_c23623	15	47
ruditapes_c23624	0	0
ruditapes_c23625	6	6
ruditapes_c23626	5	9
ruditapes_c23627	0	1
ruditapes_c23628	1	2
ruditapes_c23629	0	1
ruditapes_c23630	15	47
ruditapes_c23631	1	1
ruditapes_c23632	1	2
ruditapes_c23633	0	0
ruditapes_c23634	0	1
ruditapes_c23636	0	0
ruditapes_c23637	0	1
ruditapes_c23638	0	3
ruditapes_c23639	2	4
ruditapes_c2364	3	3
ruditapes_c23640	0	0
ruditapes_c23641	0	0
ruditapes_c23642	1	8
ruditapes_c23645	0	0
ruditapes_c23646	1	4
ruditapes_c23647	0	0
ruditapes_c23648	0	0
ruditapes_c23649	1	3
ruditapes_c2365	5	12
ruditapes_c23650	2	2
ruditapes_c23652	1	1
ruditapes_c23653	0	0
ruditapes_c23654	0	0
ruditapes_c23655	1	0
ruditapes_c23656	0	0
ruditapes_c23657	0	0
ruditapes_c23658	0	0
ruditapes_c23660	0	0
ruditapes_c23661	1	3
ruditapes_c23663	0	0
ruditapes_c23664	0	0
ruditapes_c23666	1	1
ruditapes_c23667	0	0
ruditapes_c23668	0	0
ruditapes_c23669	0	5
ruditapes_c23670	8	19
ruditapes_c23671	0	1
ruditapes_c23673	1	1
ruditapes_c23676	0	0
ruditapes_c23677	0	0
ruditapes_c23678	0	0
ruditapes_c23679	0	0
ruditapes_c2368	27	40
ruditapes_c23680	0	0
ruditapes_c23681	0	0
ruditapes_c23682	0	0
ruditapes_c23683	4	8
ruditapes_c23684	0	0
ruditapes_c23685	0	0
ruditapes_c23686	0	0
ruditapes_c23690	0	0
ruditapes_c23691	2	6
ruditapes_c23692	1	0
ruditapes_c23693	0	0
ruditapes_c23694	1	5
ruditapes_c23695	0	0
ruditapes_c23696	1	0
ruditapes_c23698	0	0
ruditapes_c23699	20	69
ruditapes_c237	0	0
ruditapes_c2370	1	1
ruditapes_c23700	2	4
ruditapes_c23701	4	4
ruditapes_c23702	27	26
ruditapes_c23704	2	4
ruditapes_c23705	0	0
ruditapes_c23706	4	2
ruditapes_c23707	0	1
ruditapes_c23708	0	0
ruditapes_c2371	5	9
ruditapes_c23710	1	1
ruditapes_c23711	0	0
ruditapes_c23712	4	5
ruditapes_c23713	0	0
ruditapes_c23714	1	0
ruditapes_c23715	0	0
ruditapes_c23717	3	2
ruditapes_c23719	0	0
ruditapes_c2372	1	0
ruditapes_c23720	2	2
ruditapes_c23721	1	1
ruditapes_c23723	1	2
ruditapes_c23724	3	4
ruditapes_c23726	0	0
ruditapes_c23728	0	2
ruditapes_c2373	0	0
ruditapes_c23730	5	6
ruditapes_c23732	0	1
ruditapes_c23734	2	2
ruditapes_c23739	0	0
ruditapes_c23740	2	9
ruditapes_c23741	0	0
ruditapes_c23742	2	2
ruditapes_c23743	0	0
ruditapes_c23744	2	4
ruditapes_c23745	0	0
ruditapes_c23747	1	4
ruditapes_c23748	2	7
ruditapes_c23749	0	0
ruditapes_c2375	3	2
ruditapes_c23751	0	0
ruditapes_c23753	0	0
ruditapes_c23755	0	0
ruditapes_c23756	6	9
ruditapes_c23757	1	0
ruditapes_c23758	4	14
ruditapes_c23759	1	2
ruditapes_c23760	3	4
ruditapes_c23761	0	0
ruditapes_c23762	1	1
ruditapes_c23763	0	2
ruditapes_c23765	2	2
ruditapes_c23767	0	0
ruditapes_c23768	3	12
ruditapes_c2377	2	3
ruditapes_c23771	11	12
ruditapes_c23772	4	3
ruditapes_c23773	1	1
ruditapes_c23774	4	9
ruditapes_c23775	2	3
ruditapes_c23776	0	0
ruditapes_c23777	0	0
ruditapes_c23778	1	2
ruditapes_c2378	22	38
ruditapes_c23780	3	4
ruditapes_c23781	0	1
ruditapes_c23782	0	0
ruditapes_c23783	0	0
ruditapes_c23784	0	0
ruditapes_c23785	11	8
ruditapes_c23786	1	1
ruditapes_c23787	0	2
ruditapes_c23788	0	0
ruditapes_c23789	1	2
ruditapes_c2379	2	6
ruditapes_c23791	0	0
ruditapes_c23792	0	0
ruditapes_c23793	4	9
ruditapes_c23795	0	0
ruditapes_c23798	0	0
ruditapes_c23799	1	1
ruditapes_c23800	0	0
ruditapes_c23801	2	4
ruditapes_c23802	2	6
ruditapes_c23803	0	0
ruditapes_c23805	0	0
ruditapes_c23806	0	1
ruditapes_c23807	1	1
ruditapes_c23808	8	48
ruditapes_c23809	0	0
ruditapes_c23810	1	1
ruditapes_c23811	1	1
ruditapes_c23812	1	1
ruditapes_c23813	0	0
ruditapes_c23814	0	0
ruditapes_c23815	0	1
ruditapes_c23816	0	0
ruditapes_c23817	0	0
ruditapes_c23818	0	1
ruditapes_c23819	1	3
ruditapes_c23820	0	0
ruditapes_c23821	0	0
ruditapes_c23822	1	1
ruditapes_c23823	0	0
ruditapes_c23824	0	0
ruditapes_c23826	3	4
ruditapes_c23827	4	6
ruditapes_c23828	1	1
ruditapes_c2383	8	6
ruditapes_c23830	46	95
ruditapes_c23831	0	0
ruditapes_c23832	0	0
ruditapes_c23833	2	4
ruditapes_c23836	1	0
ruditapes_c23837	2	3
ruditapes_c23838	0	0
ruditapes_c23839	0	0
ruditapes_c2384	0	0
ruditapes_c23840	0	0
ruditapes_c23841	4	6
ruditapes_c23844	2	7
ruditapes_c23845	0	0
ruditapes_c23846	3	7
ruditapes_c23847	0	0
ruditapes_c23848	1	2
ruditapes_c23850	0	0
ruditapes_c23851	0	1
ruditapes_c23852	1	0
ruditapes_c23854	0	0
ruditapes_c23855	2	1
ruditapes_c23857	3	3
ruditapes_c23859	0	0
ruditapes_c23862	0	0
ruditapes_c23863	0	0
ruditapes_c23865	1	5
ruditapes_c23867	4	8
ruditapes_c23869	0	0
ruditapes_c2387	3	3
ruditapes_c23870	5	8
ruditapes_c23871	0	0
ruditapes_c23872	6	5
ruditapes_c23873	3	3
ruditapes_c23874	0	0
ruditapes_c23875	4	3
ruditapes_c23877	1	2
ruditapes_c23879	2	3
ruditapes_c23880	5	11
ruditapes_c23881	0	0
ruditapes_c23882	0	2
ruditapes_c23883	0	0
ruditapes_c23884	0	0
ruditapes_c23885	0	1
ruditapes_c23886	0	0
ruditapes_c23888	0	1
ruditapes_c23890	1	2
ruditapes_c23892	3	4
ruditapes_c23893	3	2
ruditapes_c23894	4	13
ruditapes_c23895	1	1
ruditapes_c23896	0	0
ruditapes_c23897	0	0
ruditapes_c23898	0	0
ruditapes_c23900	0	0
ruditapes_c23902	1	1
ruditapes_c23903	0	0
ruditapes_c23904	1	1
ruditapes_c23906	1	0
ruditapes_c23908	0	0
ruditapes_c23909	0	0
ruditapes_c2391	2	6
ruditapes_c23912	0	0
ruditapes_c23913	6	5
ruditapes_c23915	2	1
ruditapes_c23917	2	9
ruditapes_c23919	1	1
ruditapes_c23920	0	0
ruditapes_c23922	1	2
ruditapes_c23924	0	0
ruditapes_c23925	1	2
ruditapes_c23926	0	0
ruditapes_c23927	1	0
ruditapes_c23928	11	31
ruditapes_c23929	0	0
ruditapes_c23930	0	0
ruditapes_c23931	0	0
ruditapes_c23932	1	3
ruditapes_c23933	5	6
ruditapes_c23934	8	31
ruditapes_c23935	2	1
ruditapes_c23936	7	8
ruditapes_c23938	0	0
ruditapes_c23939	0	0
ruditapes_c2394	41	55
ruditapes_c23940	0	1
ruditapes_c23941	0	0
ruditapes_c23942	0	0
ruditapes_c23943	0	0
ruditapes_c23944	0	1
ruditapes_c23947	0	0
ruditapes_c23949	2	44
ruditapes_c23950	0	1
ruditapes_c23951	0	0
ruditapes_c23952	3	19
ruditapes_c23953	0	0
ruditapes_c23955	2	2
ruditapes_c23956	0	0
ruditapes_c23957	19	33
ruditapes_c23958	11	25
ruditapes_c23959	2	1
ruditapes_c23960	1	0
ruditapes_c23961	0	0
ruditapes_c23962	0	0
ruditapes_c23963	0	1
ruditapes_c23964	1	1
ruditapes_c23965	0	0
ruditapes_c23967	0	0
ruditapes_c23968	0	0
ruditapes_c23969	1	3
ruditapes_c23970	4	2
ruditapes_c23972	2	13
ruditapes_c23973	0	0
ruditapes_c23974	37	86
ruditapes_c23975	12	13
ruditapes_c23976	0	0
ruditapes_c23977	2	3
ruditapes_c23979	1	1
ruditapes_c23981	0	2
ruditapes_c23982	0	1
ruditapes_c23983	2	2
ruditapes_c23984	0	0
ruditapes_c23985	0	1
ruditapes_c23986	2	4
ruditapes_c23987	0	0
ruditapes_c23989	1	2
ruditapes_c2399	15	67
ruditapes_c23990	3	7
ruditapes_c23992	2	3
ruditapes_c23993	3	7
ruditapes_c23996	0	0
ruditapes_c23997	0	1
ruditapes_c23998	1	2
ruditapes_c23999	3	1
ruditapes_c2400	0	0
ruditapes_c24000	0	0
ruditapes_c24003	0	0
ruditapes_c24004	24	75
ruditapes_c24005	3	21
ruditapes_c24006	0	0
ruditapes_c24007	0	0
ruditapes_c24008	1	4
ruditapes_c24010	1	0
ruditapes_c24011	6	20
ruditapes_c24012	0	0
ruditapes_c24013	0	0
ruditapes_c24014	0	0
ruditapes_c24016	0	0
ruditapes_c24017	1	3
ruditapes_c24018	0	0
ruditapes_c24019	0	1
ruditapes_c24020	0	0
ruditapes_c24021	0	1
ruditapes_c24023	6	38
ruditapes_c24024	0	0
ruditapes_c24025	0	0
ruditapes_c24026	6	7
ruditapes_c24027	0	0
ruditapes_c24028	1	2
ruditapes_c24029	3	1
ruditapes_c24030	3	7
ruditapes_c24031	0	1
ruditapes_c24032	0	0
ruditapes_c24034	0	0
ruditapes_c24035	0	0
ruditapes_c24036	3	6
ruditapes_c24037	2	7
ruditapes_c24038	2	10
ruditapes_c24039	7	15
ruditapes_c24041	0	0
ruditapes_c24042	0	0
ruditapes_c24043	0	0
ruditapes_c24044	0	0
ruditapes_c24045	13	29
ruditapes_c24046	1	2
ruditapes_c24048	3	4
ruditapes_c24049	1	1
ruditapes_c2405	10	14
ruditapes_c24050	3	3
ruditapes_c24051	1	2
ruditapes_c24052	1	1
ruditapes_c24054	0	1
ruditapes_c24055	0	0
ruditapes_c24056	3	5
ruditapes_c24058	1	3
ruditapes_c24059	2	8
ruditapes_c24061	1	0
ruditapes_c24062	3	4
ruditapes_c24065	2	3
ruditapes_c24067	1	3
ruditapes_c24068	2	1
ruditapes_c24069	0	0
ruditapes_c2407	1	1
ruditapes_c24070	2	9
ruditapes_c24072	0	0
ruditapes_c24073	0	0
ruditapes_c24074	0	0
ruditapes_c24076	0	0
ruditapes_c24077	0	0
ruditapes_c24079	0	0
ruditapes_c24080	3	6
ruditapes_c24081	0	0
ruditapes_c24082	0	0
ruditapes_c24083	3	5
ruditapes_c24084	0	0
ruditapes_c24085	0	0
ruditapes_c24086	0	1
ruditapes_c24087	0	0
ruditapes_c24089	0	0
ruditapes_c24090	0	1
ruditapes_c24091	0	0
ruditapes_c24093	15	21
ruditapes_c24094	0	0
ruditapes_c24097	2	1
ruditapes_c24099	0	0
ruditapes_c241	5	8
ruditapes_c24100	3	11
ruditapes_c24101	0	1
ruditapes_c24102	0	0
ruditapes_c24103	27	60
ruditapes_c24105	0	0
ruditapes_c24106	2	5
ruditapes_c24109	0	0
ruditapes_c2411	21	83
ruditapes_c24110	0	0
ruditapes_c24111	0	0
ruditapes_c24112	6	4
ruditapes_c24113	0	0
ruditapes_c24114	0	0
ruditapes_c24115	2	2
ruditapes_c24116	0	0
ruditapes_c24117	0	0
ruditapes_c24118	0	0
ruditapes_c24119	0	0
ruditapes_c2412	6	6
ruditapes_c24120	2	0
ruditapes_c24121	4	1
ruditapes_c24122	2	2
ruditapes_c24124	1	3
ruditapes_c24125	0	0
ruditapes_c24126	2	4
ruditapes_c24127	0	0
ruditapes_c24128	0	2
ruditapes_c24129	0	0
ruditapes_c24130	1	1
ruditapes_c24132	0	0
ruditapes_c24133	0	2
ruditapes_c24134	6	8
ruditapes_c24135	1	13
ruditapes_c24136	0	0
ruditapes_c24137	1	1
ruditapes_c24139	2	4
ruditapes_c2414	1	1
ruditapes_c24140	8	22
ruditapes_c24141	1	4
ruditapes_c24142	0	0
ruditapes_c24143	0	1
ruditapes_c24145	1	1
ruditapes_c24146	7	17
ruditapes_c24147	2	7
ruditapes_c24148	18	89
ruditapes_c24149	0	4
ruditapes_c24150	0	0
ruditapes_c24151	5	4
ruditapes_c24152	0	1
ruditapes_c24153	0	0
ruditapes_c24154	0	0
ruditapes_c24156	0	0
ruditapes_c24157	0	0
ruditapes_c24158	11	19
ruditapes_c24159	0	0
ruditapes_c24160	0	0
ruditapes_c24161	55	169
ruditapes_c24162	0	0
ruditapes_c24163	0	0
ruditapes_c24164	1	1
ruditapes_c24165	2	1
ruditapes_c24166	0	0
ruditapes_c24167	0	0
ruditapes_c24169	5	6
ruditapes_c24171	2	4
ruditapes_c24172	4	3
ruditapes_c24173	3	10
ruditapes_c24175	1	0
ruditapes_c24176	1	3
ruditapes_c24177	1	1
ruditapes_c24178	1	3
ruditapes_c2418	0	0
ruditapes_c24180	0	0
ruditapes_c24181	0	0
ruditapes_c24182	2	1
ruditapes_c24183	0	0
ruditapes_c24184	0	0
ruditapes_c24185	0	1
ruditapes_c24187	0	0
ruditapes_c24188	2	2
ruditapes_c24189	0	0
ruditapes_c24190	1	3
ruditapes_c24194	2	3
ruditapes_c24195	0	0
ruditapes_c24197	4	9
ruditapes_c24198	5	14
ruditapes_c24199	13	12
ruditapes_c242	82	137
ruditapes_c24200	3	6
ruditapes_c24201	0	0
ruditapes_c24202	1	1
ruditapes_c24203	0	1
ruditapes_c24205	0	1
ruditapes_c24207	0	1
ruditapes_c24208	0	0
ruditapes_c24209	2	5
ruditapes_c24210	0	0
ruditapes_c24211	2	9
ruditapes_c24213	0	0
ruditapes_c24215	0	1
ruditapes_c24216	5	3
ruditapes_c24217	1	2
ruditapes_c24219	0	0
ruditapes_c2422	0	0
ruditapes_c24221	5	7
ruditapes_c24222	2	2
ruditapes_c24224	1	1
ruditapes_c24226	16	16
ruditapes_c24227	4	7
ruditapes_c24228	2	2
ruditapes_c24229	7	16
ruditapes_c24230	5	4
ruditapes_c24232	0	4
ruditapes_c24233	5	22
ruditapes_c24234	5	4
ruditapes_c24235	2	2
ruditapes_c24236	0	0
ruditapes_c24237	0	0
ruditapes_c24239	0	0
ruditapes_c2424	0	0
ruditapes_c24240	0	1
ruditapes_c24241	1	1
ruditapes_c24242	0	0
ruditapes_c24243	0	0
ruditapes_c24244	0	0
ruditapes_c24245	0	1
ruditapes_c24246	0	1
ruditapes_c24247	0	0
ruditapes_c24248	0	0
ruditapes_c24249	6	5
ruditapes_c24250	1	0
ruditapes_c24251	7	8
ruditapes_c24252	3	9
ruditapes_c24253	0	0
ruditapes_c24255	0	1
ruditapes_c24256	1	2
ruditapes_c24259	4	3
ruditapes_c24260	2	2
ruditapes_c24262	2	4
ruditapes_c24263	0	1
ruditapes_c24265	0	0
ruditapes_c24266	0	1
ruditapes_c24267	3	3
ruditapes_c24268	0	0
ruditapes_c24270	7	11
ruditapes_c24272	0	0
ruditapes_c24273	1	1
ruditapes_c24274	6	5
ruditapes_c24275	2	3
ruditapes_c24276	1	3
ruditapes_c24277	0	0
ruditapes_c24278	23	51
ruditapes_c24279	2	15
ruditapes_c2428	3	5
ruditapes_c24280	2	3
ruditapes_c24281	0	0
ruditapes_c24282	2	2
ruditapes_c24283	0	0
ruditapes_c24284	0	0
ruditapes_c24285	1	1
ruditapes_c24286	1	2
ruditapes_c24287	0	1
ruditapes_c24288	1	2
ruditapes_c24289	1	0
ruditapes_c24290	0	0
ruditapes_c24291	0	1
ruditapes_c24292	3	3
ruditapes_c24293	0	0
ruditapes_c24295	0	1
ruditapes_c24296	0	0
ruditapes_c24299	0	1
ruditapes_c24302	0	2
ruditapes_c24303	5	11
ruditapes_c24304	0	3
ruditapes_c24305	1	1
ruditapes_c24308	1	0
ruditapes_c24309	2	3
ruditapes_c24310	2	5
ruditapes_c24311	0	0
ruditapes_c24312	4	7
ruditapes_c24313	8	11
ruditapes_c24314	0	0
ruditapes_c24315	0	0
ruditapes_c24316	0	1
ruditapes_c24317	0	2
ruditapes_c24319	0	1
ruditapes_c24320	18	32
ruditapes_c24321	0	1
ruditapes_c24322	15	21
ruditapes_c24323	0	0
ruditapes_c24324	0	1
ruditapes_c24325	0	0
ruditapes_c24326	0	0
ruditapes_c24329	2	4
ruditapes_c2433	1	1
ruditapes_c24330	1	0
ruditapes_c24332	1	2
ruditapes_c24333	0	0
ruditapes_c24334	2	2
ruditapes_c24337	0	0
ruditapes_c24338	0	0
ruditapes_c24339	1	0
ruditapes_c2434	3	5
ruditapes_c24340	0	0
ruditapes_c24342	2	3
ruditapes_c24343	0	0
ruditapes_c24345	0	0
ruditapes_c24346	4	8
ruditapes_c24347	0	0
ruditapes_c24352	0	4
ruditapes_c24353	2	3
ruditapes_c24354	4	9
ruditapes_c24356	2	1
ruditapes_c24357	0	0
ruditapes_c24358	19	23
ruditapes_c24359	3	2
ruditapes_c2436	43	57
ruditapes_c24360	0	0
ruditapes_c24361	3	2
ruditapes_c24362	5	7
ruditapes_c24364	0	0
ruditapes_c24366	0	0
ruditapes_c24367	0	0
ruditapes_c24368	0	0
ruditapes_c24369	0	0
ruditapes_c2437	28	88
ruditapes_c24370	0	0
ruditapes_c24371	0	0
ruditapes_c24372	11	19
ruditapes_c24373	1	1
ruditapes_c24375	0	0
ruditapes_c24376	1	0
ruditapes_c24377	1	1
ruditapes_c24378	1	3
ruditapes_c24379	8	14
ruditapes_c2438	7	12
ruditapes_c24382	1	0
ruditapes_c24383	3	1
ruditapes_c24384	0	1
ruditapes_c24385	0	0
ruditapes_c24386	0	3
ruditapes_c24387	2	1
ruditapes_c24388	10	11
ruditapes_c24389	0	0
ruditapes_c24392	0	0
ruditapes_c24393	1	1
ruditapes_c24396	0	1
ruditapes_c24397	0	0
ruditapes_c24398	0	0
ruditapes_c24399	0	0
ruditapes_c244	2	3
ruditapes_c24400	1	4
ruditapes_c24402	3	1
ruditapes_c24404	6	5
ruditapes_c24405	0	0
ruditapes_c24406	0	1
ruditapes_c24407	0	1
ruditapes_c24408	0	0
ruditapes_c24409	1	3
ruditapes_c24410	0	0
ruditapes_c24411	5	6
ruditapes_c24412	0	0
ruditapes_c24413	7	19
ruditapes_c24414	0	1
ruditapes_c24415	0	0
ruditapes_c24417	0	0
ruditapes_c24418	1	2
ruditapes_c2442	3	4
ruditapes_c24420	0	0
ruditapes_c24421	0	0
ruditapes_c24422	0	0
ruditapes_c24425	0	0
ruditapes_c24426	0	0
