Contig	FOUR	THOUS
ruditapes_c4832	0	0
ruditapes_c4835	1	0
ruditapes_c4836	70	75
ruditapes_c4837	4	10
ruditapes_c4838	304	73
ruditapes_c4839	56	89
ruditapes_c484	0	0
ruditapes_c4841	7	0
ruditapes_c4842	10	101
ruditapes_c4844	296	389
ruditapes_c4845	12	9
ruditapes_c4847	73	68
ruditapes_c4848	26	25
ruditapes_c485	158	153
ruditapes_c4851	0	1
ruditapes_c4852	6	4
ruditapes_c4853	15	4
ruditapes_c4854	69	32
ruditapes_c4856	16	3
ruditapes_c4857	6	13
ruditapes_c4859	4	3
ruditapes_c486	202	209
ruditapes_c4862	0	0
ruditapes_c4863	1	0
ruditapes_c4864	59	42
ruditapes_c4865	141	136
ruditapes_c4866	25	13
ruditapes_c4867	557	321
ruditapes_c4869	0	4
ruditapes_c4873	36	22
ruditapes_c4880	11	4
ruditapes_c4882	0	1
ruditapes_c4884	4	0
ruditapes_c4885	16	9
ruditapes_c4886	19	25
ruditapes_c4888	16	2
ruditapes_c489	200	74
ruditapes_c4891	1	2
ruditapes_c4892	2	1
ruditapes_c4893	110	85
ruditapes_c4894	1106	1047
ruditapes_c4898	2	15
ruditapes_c49	3	0
ruditapes_c490	1095	1523
ruditapes_c4900	2	2
ruditapes_c4902	0	0
ruditapes_c4903	716	694
ruditapes_c4904	9	9
ruditapes_c4907	26	35
ruditapes_c4909	20	12
ruditapes_c4910	21	7
ruditapes_c4911	51	20
ruditapes_c4912	37	93
ruditapes_c4913	169	96
ruditapes_c4914	20	21
ruditapes_c4916	24	17
ruditapes_c4919	0	0
ruditapes_c4922	47	25
ruditapes_c4923	665	485
ruditapes_c4924	1407	1595
ruditapes_c4926	113	227
ruditapes_c4927	1	0
ruditapes_c4928	0	0
ruditapes_c4929	66	86
ruditapes_c4930	25	17
ruditapes_c4934	40	13
ruditapes_c4936	0	0
ruditapes_c4937	5	8
ruditapes_c4938	2950	2251
ruditapes_c4939	88	266
ruditapes_c4940	35	14
ruditapes_c4945	4	2
ruditapes_c4946	13	9
ruditapes_c4949	45	80
ruditapes_c4951	140	70
ruditapes_c4953	204	149
ruditapes_c4955	409	256
ruditapes_c4958	178	105
ruditapes_c4959	356	128
ruditapes_c4960	39	43
ruditapes_c4961	20	26
ruditapes_c4962	5	1
ruditapes_c4963	313	98
ruditapes_c4966	0	0
ruditapes_c4967	33	10
ruditapes_c4969	0	0
ruditapes_c4970	7	5
ruditapes_c4973	0	0
ruditapes_c4974	0	0
ruditapes_c4976	30	10
ruditapes_c4977	1124	884
ruditapes_c498	4	0
ruditapes_c4980	10	3
ruditapes_c4983	0	0
ruditapes_c4984	2	0
ruditapes_c4985	13	15
ruditapes_c4988	26	27
ruditapes_c4989	19	0
ruditapes_c4990	97	77
ruditapes_c4994	145	94
ruditapes_c4995	0	0
ruditapes_c4996	8	16
ruditapes_c4997	2	6
ruditapes_c4998	3	9
ruditapes_c4999	0	0
ruditapes_c5003	22	44
ruditapes_c5006	122	64
ruditapes_c5007	50	52
ruditapes_c5009	2	7
ruditapes_c501	6	6
ruditapes_c5010	24	26
ruditapes_c5011	0	0
ruditapes_c5012	2	0
ruditapes_c5013	273	155
ruditapes_c5016	11	1
ruditapes_c5018	3	12
ruditapes_c5019	310	174
ruditapes_c5022	759	513
ruditapes_c5025	8	13
ruditapes_c5026	1	1
ruditapes_c5027	103	334
ruditapes_c5029	0	0
ruditapes_c5030	3	3
ruditapes_c5032	97	194
ruditapes_c5034	21	6
ruditapes_c5035	0	0
ruditapes_c5036	3	0
ruditapes_c5037	7	0
ruditapes_c5038	20	19
ruditapes_c5039	24	46
ruditapes_c5040	95	304
ruditapes_c5041	35	49
ruditapes_c5042	0	0
ruditapes_c5043	5	0
ruditapes_c5045	317	339
ruditapes_c5046	185	152
ruditapes_c5048	13	0
ruditapes_c5049	853	657
ruditapes_c505	1	0
ruditapes_c5050	18	11
ruditapes_c5051	3	5
ruditapes_c5052	2	0
ruditapes_c5053	1	1
ruditapes_c5056	0	0
ruditapes_c5057	1	0
ruditapes_c5058	0	0
ruditapes_c5061	121	505
ruditapes_c5062	49	77
ruditapes_c5063	52	63
ruditapes_c5068	69	39
ruditapes_c5069	1	6
ruditapes_c5070	27	28
ruditapes_c5071	94	65
ruditapes_c5073	3	0
ruditapes_c5076	4	0
ruditapes_c5078	16	31
ruditapes_c508	0	0
ruditapes_c5080	33	67
ruditapes_c5081	28	6
ruditapes_c5082	181	128
ruditapes_c5083	0	2
ruditapes_c5084	181	106
ruditapes_c5085	387	618
ruditapes_c5086	0	4
ruditapes_c5087	425	354
ruditapes_c5090	17	0
ruditapes_c5094	46	24
ruditapes_c5095	0	0
ruditapes_c5096	118	205
ruditapes_c5098	0	0
ruditapes_c51	143	103
ruditapes_c5102	0	0
ruditapes_c5103	12	21
ruditapes_c5104	1	0
ruditapes_c5107	3	3
ruditapes_c5110	9	8
ruditapes_c5111	12	1
ruditapes_c5114	1	1
ruditapes_c5116	183	87
ruditapes_c5117	0	0
ruditapes_c5119	2	0
ruditapes_c512	44	50
ruditapes_c5121	49	25
ruditapes_c5124	8	10
ruditapes_c5126	265	147
ruditapes_c5127	3	0
ruditapes_c5128	30	18
ruditapes_c5129	38	30
ruditapes_c5130	86	170
ruditapes_c5132	0	0
ruditapes_c5133	11	35
ruditapes_c5134	4	6
ruditapes_c5135	80	13
ruditapes_c5136	0	0
ruditapes_c514	1	0
ruditapes_c5143	24	20
ruditapes_c5145	12	12
ruditapes_c5146	59	196
ruditapes_c5152	0	0
ruditapes_c5153	776	871
ruditapes_c5154	1	0
ruditapes_c5155	0	0
ruditapes_c5156	22	13
ruditapes_c5162	420	355
ruditapes_c5166	0	0
ruditapes_c5167	36	18
ruditapes_c5168	470	327
ruditapes_c5169	30	1
ruditapes_c517	1	0
ruditapes_c5171	0	0
ruditapes_c5176	2	0
ruditapes_c5178	308	182
ruditapes_c5180	5	0
ruditapes_c5181	188	251
ruditapes_c5184	134	137
ruditapes_c5185	0	0
ruditapes_c5189	100	81
ruditapes_c5190	3	10
ruditapes_c5192	49	99
ruditapes_c5193	0	0
ruditapes_c5195	46	32
ruditapes_c5196	167	69
ruditapes_c5198	13	0
ruditapes_c5200	0	1
ruditapes_c5202	2104	788
ruditapes_c5205	1	0
ruditapes_c5207	7	0
ruditapes_c5208	19	32
ruditapes_c5209	274	321
ruditapes_c5210	8	21
ruditapes_c5211	238	588
ruditapes_c5213	0	0
ruditapes_c5215	20	8
ruditapes_c5216	1	12
ruditapes_c5217	75	39
ruditapes_c5218	46	22
ruditapes_c5219	14	8
ruditapes_c5220	0	0
ruditapes_c5223	201	238
ruditapes_c5226	2	0
ruditapes_c5227	0	0
ruditapes_c5229	7	8
ruditapes_c5232	33	4
ruditapes_c5234	4	16
ruditapes_c5235	29	4
ruditapes_c5242	407	749
ruditapes_c5247	181	91
ruditapes_c5249	2	6
ruditapes_c5250	1184	616
ruditapes_c5255	0	0
ruditapes_c5257	353	444
ruditapes_c5258	4	1
ruditapes_c5259	0	0
ruditapes_c5261	0	0
ruditapes_c5264	1	2
ruditapes_c5268	1029	779
ruditapes_c527	837	2424
ruditapes_c5270	4	10
ruditapes_c5272	2	5
ruditapes_c5274	69	267
ruditapes_c5276	0	0
ruditapes_c5277	0	0
ruditapes_c5282	24	7
ruditapes_c5283	203	220
ruditapes_c5284	8	7
ruditapes_c5287	62	23
ruditapes_c5288	0	0
ruditapes_c5289	0	0
ruditapes_c5291	2448	2879
ruditapes_c5293	97	67
ruditapes_c5294	293	195
ruditapes_c5296	113	167
ruditapes_c5298	12	0
ruditapes_c5299	22	1
ruditapes_c53	10	11
ruditapes_c5303	42	47
ruditapes_c5305	7	8
ruditapes_c5307	102	52
ruditapes_c5309	0	1
ruditapes_c5310	2	0
ruditapes_c5311	1	0
ruditapes_c5313	261	99
ruditapes_c5314	32	17
ruditapes_c5317	77	56
ruditapes_c5318	0	0
ruditapes_c5319	356	414
ruditapes_c5320	2	0
ruditapes_c5324	0	0
ruditapes_c5326	20	5
ruditapes_c5327	0	7
ruditapes_c5329	106	90
ruditapes_c533	29	92
ruditapes_c5330	44	42
ruditapes_c5334	80	124
ruditapes_c5335	218	264
ruditapes_c5336	211	128
ruditapes_c5337	0	0
ruditapes_c534	359	229
ruditapes_c5340	121	58
ruditapes_c5341	91	80
ruditapes_c5342	0	0
ruditapes_c5343	132	202
ruditapes_c5345	2	2
ruditapes_c5346	30	9
ruditapes_c5347	1	0
ruditapes_c5349	1	7
ruditapes_c5350	413	412
ruditapes_c5351	53	80
ruditapes_c5353	0	0
ruditapes_c5357	117	79
ruditapes_c5358	132	115
ruditapes_c5359	3	0
ruditapes_c5361	99	76
ruditapes_c5362	50	32
ruditapes_c5363	0	0
ruditapes_c5364	4	3
ruditapes_c5365	0	0
ruditapes_c5366	0	0
ruditapes_c5368	1	0
ruditapes_c5369	0	3
ruditapes_c537	345	263
ruditapes_c5371	25	6
ruditapes_c5373	52	23
ruditapes_c5375	1	0
ruditapes_c5376	109	118
ruditapes_c5378	16	10
ruditapes_c5380	225	265
ruditapes_c5381	130	58
ruditapes_c5383	0	0
ruditapes_c5384	1	0
ruditapes_c5386	10	1
ruditapes_c5387	7	7
ruditapes_c5392	10	4
ruditapes_c5393	3036	1407
ruditapes_c5394	3	0
ruditapes_c5395	2	0
ruditapes_c540	4	27
ruditapes_c5401	373	121
ruditapes_c5402	1	0
ruditapes_c5403	1628	475
ruditapes_c5405	5	4
ruditapes_c5406	3	0
ruditapes_c5407	58	52
ruditapes_c5408	10	0
ruditapes_c5409	17	18
ruditapes_c541	2	0
ruditapes_c5410	241	249
ruditapes_c5412	19	11
ruditapes_c5413	5	0
ruditapes_c5417	636	477
ruditapes_c5420	0	0
ruditapes_c5421	0	0
ruditapes_c5422	372	136
ruditapes_c5425	11	4
ruditapes_c5427	514	425
ruditapes_c5429	16	3
ruditapes_c5430	166	203
ruditapes_c5431	96	122
ruditapes_c5433	0	0
ruditapes_c5434	8	4
ruditapes_c5435	0	0
ruditapes_c5439	2	0
ruditapes_c544	66	81
ruditapes_c5441	0	0
ruditapes_c5443	3	1
ruditapes_c5444	417	470
ruditapes_c5446	0	0
ruditapes_c5447	77	114
ruditapes_c5449	230	205
ruditapes_c5450	195	122
ruditapes_c5452	91	322
ruditapes_c5454	1	6
ruditapes_c5455	39	57
ruditapes_c5456	19	17
ruditapes_c5457	52	17
ruditapes_c5458	20	0
ruditapes_c5459	662	284
ruditapes_c546	16	36
ruditapes_c5460	0	0
ruditapes_c5462	0	0
ruditapes_c5466	137	25
ruditapes_c5467	3	7
ruditapes_c5468	81	235
ruditapes_c5469	0	0
ruditapes_c547	1	0
ruditapes_c5470	174	91
ruditapes_c5471	117	880
ruditapes_c5473	19	3
ruditapes_c5474	3	5
ruditapes_c5475	0	0
ruditapes_c5476	38	49
ruditapes_c5478	10	20
ruditapes_c5479	449	487
ruditapes_c5480	143	101
ruditapes_c5483	0	0
ruditapes_c5484	225	122
ruditapes_c5485	926	604
ruditapes_c5486	10	2
ruditapes_c5487	0	0
ruditapes_c5488	0	0
ruditapes_c5489	5	39
ruditapes_c5491	0	1
ruditapes_c5492	4	1
ruditapes_c5494	28	27
ruditapes_c5495	146	260
ruditapes_c5496	1	3
ruditapes_c5497	5	18
ruditapes_c55	2	0
ruditapes_c5501	9	20
ruditapes_c5506	5	9
ruditapes_c5507	50	63
ruditapes_c551	1	1
ruditapes_c5510	0	0
ruditapes_c5511	2	0
ruditapes_c5512	232	105
ruditapes_c5515	122	269
ruditapes_c5516	60	36
ruditapes_c5518	20	28
ruditapes_c5519	5	11
ruditapes_c5522	45	60
ruditapes_c5525	0	0
ruditapes_c5526	69	60
ruditapes_c5527	126	162
ruditapes_c5528	4	2
ruditapes_c5529	15	11
ruditapes_c5530	958	473
ruditapes_c5531	1	4
ruditapes_c5532	896	274
ruditapes_c5534	154	176
ruditapes_c5536	11	10
ruditapes_c5538	290	142
ruditapes_c5540	118	59
ruditapes_c5541	140	52
ruditapes_c5545	13	27
ruditapes_c5546	34	23
ruditapes_c5547	0	0
ruditapes_c5549	863	958
ruditapes_c555	39	35
ruditapes_c5550	55	30
ruditapes_c5552	8	9
ruditapes_c5555	241	147
ruditapes_c5556	0	0
ruditapes_c5557	391	184
ruditapes_c5559	33	0
ruditapes_c5560	0	0
ruditapes_c5565	0	0
ruditapes_c5569	3	0
ruditapes_c5570	64	84
ruditapes_c5572	71	24
ruditapes_c5575	158	128
ruditapes_c5577	99	77
ruditapes_c558	384	237
ruditapes_c5580	7	2
ruditapes_c5582	10	0
ruditapes_c5583	44	60
ruditapes_c5588	0	0
ruditapes_c5589	35	12
ruditapes_c559	2	0
ruditapes_c5595	0	0
ruditapes_c560	158	193
ruditapes_c5606	9	0
ruditapes_c5607	0	0
ruditapes_c561	792	561
ruditapes_c5617	182	346
ruditapes_c5619	0	0
ruditapes_c5621	54	44
ruditapes_c5622	9	9
ruditapes_c5623	73	44
ruditapes_c5624	148	131
ruditapes_c5633	0	0
ruditapes_c5635	103	103
ruditapes_c5637	321	329
ruditapes_c5643	1	0
ruditapes_c5644	0	0
ruditapes_c5645	2	5
ruditapes_c5646	1	1
ruditapes_c5647	0	0
ruditapes_c5648	7301	5732
ruditapes_c565	0	2
ruditapes_c5653	21	28
ruditapes_c5654	0	0
ruditapes_c5656	15	24
ruditapes_c5658	25	14
ruditapes_c5661	48	88
ruditapes_c5665	1	22
ruditapes_c5667	506	329
ruditapes_c5670	107	99
ruditapes_c5671	49	13
ruditapes_c5674	187	129
ruditapes_c5676	20	22
ruditapes_c5684	98	129
ruditapes_c5685	1954	998
ruditapes_c5694	1	1
ruditapes_c5697	656	623
ruditapes_c570	34	40
ruditapes_c5704	0	0
ruditapes_c5705	0	0
ruditapes_c5707	0	0
ruditapes_c5709	180	123
ruditapes_c5711	1	6
ruditapes_c5712	971	370
ruditapes_c5714	7	6
ruditapes_c5716	0	0
ruditapes_c5718	17	7
ruditapes_c572	12	2
ruditapes_c5720	195	517
ruditapes_c5722	158	86
ruditapes_c5723	273	257
ruditapes_c5724	5	0
ruditapes_c573	19	0
ruditapes_c5731	1	0
ruditapes_c5732	2	3
ruditapes_c5734	75	179
ruditapes_c5736	28	24
ruditapes_c5739	4	12
ruditapes_c5742	411	151
ruditapes_c5744	2	0
ruditapes_c5746	508	422
ruditapes_c5747	0	0
ruditapes_c5754	1	0
ruditapes_c5755	0	0
ruditapes_c5759	19	23
ruditapes_c576	46	55
ruditapes_c5762	388	462
ruditapes_c5765	150	141
ruditapes_c5767	6	12
ruditapes_c577	8	0
ruditapes_c5770	352	215
ruditapes_c5773	53	28
ruditapes_c5774	87	114
ruditapes_c5783	0	0
ruditapes_c5787	4	0
ruditapes_c5788	122	89
ruditapes_c579	59	63
ruditapes_c5796	0	0
ruditapes_c58	0	0
ruditapes_c580	19	16
ruditapes_c5802	50	32
ruditapes_c5805	0	2
ruditapes_c5806	0	0
ruditapes_c5812	10	5
ruditapes_c5814	0	0
ruditapes_c5815	196	128
ruditapes_c5816	87	75
ruditapes_c5817	100	47
ruditapes_c582	381	194
ruditapes_c5825	0	0
ruditapes_c5827	3	0
ruditapes_c583	43	13
ruditapes_c5831	0	0
ruditapes_c5832	0	0
ruditapes_c5833	5	6
ruditapes_c5835	111	63
ruditapes_c5837	844	642
ruditapes_c5838	1	13
ruditapes_c5840	0	2
ruditapes_c5842	131	69
ruditapes_c5846	63	68
ruditapes_c5847	46	25
ruditapes_c5849	2	0
ruditapes_c585	0	0
ruditapes_c5856	0	0
ruditapes_c5859	15	12
ruditapes_c5860	267	170
ruditapes_c5863	0	0
ruditapes_c5868	38	33
ruditapes_c5869	0	0
ruditapes_c587	0	0
ruditapes_c5871	0	0
ruditapes_c5874	168	71
ruditapes_c5875	0	0
ruditapes_c5879	13	24
ruditapes_c588	14	14
ruditapes_c5881	0	0
ruditapes_c5883	737	1025
ruditapes_c5884	25	29
ruditapes_c5886	7	5
ruditapes_c5887	0	0
ruditapes_c5891	0	3
ruditapes_c5892	58	40
ruditapes_c5897	2	0
ruditapes_c5899	0	0
ruditapes_c5900	93	292
ruditapes_c5901	154	67
ruditapes_c5908	10	9
ruditapes_c5910	272	80
ruditapes_c5911	4	0
ruditapes_c5912	2	11
ruditapes_c5917	91	113
ruditapes_c5919	9	0
ruditapes_c5920	66	86
ruditapes_c5922	27	13
ruditapes_c5923	60	127
ruditapes_c5927	50	0
ruditapes_c5928	18	26
ruditapes_c5930	0	0
ruditapes_c5931	0	0
ruditapes_c5933	7	6
ruditapes_c5935	1	0
ruditapes_c5936	0	0
ruditapes_c5939	1	0
ruditapes_c5940	1	0
ruditapes_c5945	49	79
ruditapes_c5951	0	0
ruditapes_c5955	27	4
ruditapes_c5959	83	54
ruditapes_c5960	18	0
ruditapes_c5962	0	0
ruditapes_c5964	0	0
ruditapes_c5965	3	0
ruditapes_c5967	10	4
ruditapes_c5968	0	0
ruditapes_c5969	17	58
ruditapes_c5970	47	7
ruditapes_c5971	0	0
ruditapes_c5973	26	4
ruditapes_c5976	9	20
ruditapes_c5977	10	0
ruditapes_c5979	0	2
ruditapes_c5982	41	24
ruditapes_c5984	126	114
ruditapes_c5985	1	0
ruditapes_c5986	279	116
ruditapes_c5989	135	71
ruditapes_c599	319	170
ruditapes_c5990	63	75
ruditapes_c5991	72	37
ruditapes_c5992	0	0
ruditapes_c5993	0	0
ruditapes_c5994	0	0
ruditapes_c5995	0	0
ruditapes_c5996	270	149
ruditapes_c5999	0	0
ruditapes_c60	577300	353495
ruditapes_c600	0	3
ruditapes_c6002	27725	10679
ruditapes_c6008	67	36
ruditapes_c6009	1	10
ruditapes_c601	365	230
ruditapes_c6010	7	3
ruditapes_c6014	1	6
ruditapes_c6015	0	0
ruditapes_c6016	1	0
ruditapes_c602	263	176
ruditapes_c6020	36	30
ruditapes_c6022	7	0
ruditapes_c6024	5	0
ruditapes_c6026	1	1
ruditapes_c6027	40	107
ruditapes_c6028	13	5
ruditapes_c6034	0	0
ruditapes_c6035	32	29
ruditapes_c6036	0	0
ruditapes_c6039	93	163
ruditapes_c6040	4	1
ruditapes_c6044	439	749
ruditapes_c6048	15	2
ruditapes_c6049	84	22
ruditapes_c6051	2	0
ruditapes_c6053	14	16
ruditapes_c6058	19	2
ruditapes_c6059	0	5
ruditapes_c606	13	3
ruditapes_c6065	1	0
ruditapes_c6066	52	36
ruditapes_c607	78	96
ruditapes_c6074	279	335
ruditapes_c6075	3	0
ruditapes_c6080	5874	1275
ruditapes_c6082	186	134
ruditapes_c6083	15	10
ruditapes_c6089	0	0
ruditapes_c6090	28	18
ruditapes_c6093	4	12
ruditapes_c6094	2	0
ruditapes_c6095	145	41
ruditapes_c6099	0	0
ruditapes_c610	45	41
ruditapes_c6101	72	89
ruditapes_c6106	9	7
ruditapes_c611	65	33
ruditapes_c6111	18	0
ruditapes_c6113	5	2
ruditapes_c6116	99	92
ruditapes_c6119	0	0
ruditapes_c6120	2320	1432
ruditapes_c6123	0	0
ruditapes_c6126	626	554
ruditapes_c6128	85	54
ruditapes_c613	151	97
ruditapes_c6131	47	52
ruditapes_c6133	8	8
ruditapes_c6138	22	13
ruditapes_c614	0	1
ruditapes_c6143	0	1
ruditapes_c6144	8	16
ruditapes_c6146	0	0
ruditapes_c6147	313	117
ruditapes_c6149	1	0
ruditapes_c6153	0	0
ruditapes_c6154	3	0
ruditapes_c616	34	48
ruditapes_c6160	25	14
ruditapes_c6162	0	0
ruditapes_c6169	86	92
ruditapes_c617	3064	2700
ruditapes_c6173	29	56
ruditapes_c6175	1505	1076
ruditapes_c6179	0	0
ruditapes_c6184	0	0
ruditapes_c6185	8	7
ruditapes_c6187	14	14
ruditapes_c6190	131	283
ruditapes_c6191	0	2
ruditapes_c6192	0	3
ruditapes_c6196	1	0
ruditapes_c6198	2	3
ruditapes_c6201	23	47
ruditapes_c6202	0	0
ruditapes_c6203	30	12
ruditapes_c6206	0	0
ruditapes_c6207	8	3
ruditapes_c6209	1	0
ruditapes_c6210	3	0
ruditapes_c6214	13	0
ruditapes_c6215	45	27
ruditapes_c6216	0	0
ruditapes_c6217	0	0
ruditapes_c6225	51	161
ruditapes_c6227	3	8
ruditapes_c6228	190	112
ruditapes_c623	0	0
ruditapes_c6233	23	22
ruditapes_c6236	34	73
ruditapes_c6237	1	0
ruditapes_c6239	0	6
ruditapes_c6240	4	13
ruditapes_c6242	0	0
ruditapes_c6243	0	0
ruditapes_c6244	2	5
ruditapes_c6245	0	0
ruditapes_c6248	20	10
ruditapes_c625	24	21
ruditapes_c6250	36	23
ruditapes_c6253	3	2
ruditapes_c6255	2	0
ruditapes_c6256	0	0
ruditapes_c6257	50	104
ruditapes_c626	1342	1093
ruditapes_c6260	0	0
ruditapes_c6261	9	0
ruditapes_c6262	153	73
ruditapes_c6265	63	27
ruditapes_c6266	29	44
ruditapes_c6268	6	0
ruditapes_c627	6	11
ruditapes_c6274	2	4
ruditapes_c628	13	11
ruditapes_c6282	43	7
ruditapes_c6287	0	0
ruditapes_c6288	155	139
ruditapes_c629	0	0
ruditapes_c6291	3	10
ruditapes_c6294	0	3
ruditapes_c6297	40	50
ruditapes_c6298	0	0
ruditapes_c6299	4	6
ruditapes_c63	627	293
ruditapes_c6306	268	185
ruditapes_c631	862	634
ruditapes_c6310	51	27
ruditapes_c6311	3	2
ruditapes_c6313	1	0
ruditapes_c6314	64560	11988
ruditapes_c6317	12	37
ruditapes_c6318	6	18
ruditapes_c6319	88	106
ruditapes_c632	4652	2032
ruditapes_c6321	92	57
ruditapes_c6325	3	2
ruditapes_c6326	6	0
ruditapes_c6327	13	0
ruditapes_c6328	10	0
ruditapes_c6329	2	0
ruditapes_c633	34	35
ruditapes_c6336	8	11
ruditapes_c6337	1	0
ruditapes_c634	9	23
ruditapes_c6343	10	20
ruditapes_c6348	56	2
ruditapes_c6350	0	0
ruditapes_c6354	316	274
ruditapes_c6356	62	58
ruditapes_c6359	447	421
ruditapes_c6362	138	87
ruditapes_c6363	6	6
ruditapes_c6373	2	4
ruditapes_c6376	0	1
ruditapes_c6381	1	3
ruditapes_c6382	0	0
ruditapes_c6386	85	33
ruditapes_c6387	3	0
ruditapes_c6389	15	37
ruditapes_c639	1	0
ruditapes_c6391	79	69
ruditapes_c6392	3	17
ruditapes_c6396	0	0
ruditapes_c6398	5	5
ruditapes_c6399	134	231
ruditapes_c6400	51	63
ruditapes_c6403	225	119
ruditapes_c6404	0	0
ruditapes_c6405	50	53
ruditapes_c6406	65	36
ruditapes_c641	470	453
ruditapes_c6411	4	0
ruditapes_c6412	0	1
ruditapes_c6415	264	401
ruditapes_c6419	0	0
ruditapes_c642	1304	751
ruditapes_c6420	0	6
ruditapes_c6424	0	0
ruditapes_c6427	0	0
ruditapes_c6429	13	15
ruditapes_c6432	22	113
ruditapes_c6434	45	37
ruditapes_c6449	0	0
ruditapes_c645	1	0
ruditapes_c6456	102	310
ruditapes_c6457	2	0
ruditapes_c6458	418	490
ruditapes_c646	542	592
ruditapes_c6461	185	87
ruditapes_c6464	1	13
ruditapes_c6465	24	2
ruditapes_c6467	0	1
ruditapes_c6468	4	5
ruditapes_c6472	182	61
ruditapes_c6474	5	7
ruditapes_c6475	0	1
ruditapes_c6476	0	0
ruditapes_c648	16	2
ruditapes_c6482	74	33
ruditapes_c6483	2	8
ruditapes_c6486	0	0
ruditapes_c6487	0	0
ruditapes_c6489	29	21
ruditapes_c649	58	59
ruditapes_c6491	0	0
ruditapes_c6492	34	15
ruditapes_c6495	9	2
ruditapes_c6496	5090	3008
ruditapes_c6508	1	0
ruditapes_c6513	292	152
ruditapes_c6521	134	96
ruditapes_c6524	8	0
ruditapes_c6526	30	4
ruditapes_c6528	390	130
ruditapes_c6529	9	35
ruditapes_c653	1	0
ruditapes_c6530	2413	1816
ruditapes_c6533	56	47
ruditapes_c6537	98	46
ruditapes_c6538	61	6
ruditapes_c6539	1	1
ruditapes_c6541	37	30
ruditapes_c6545	0	0
ruditapes_c6546	12	8
ruditapes_c6547	1	13
ruditapes_c6548	5	4
ruditapes_c6549	27	6
ruditapes_c6550	51	164
ruditapes_c6551	22	60
ruditapes_c6556	6	0
ruditapes_c6558	79	45
ruditapes_c656	23	17
ruditapes_c6562	2	0
ruditapes_c6563	3	0
ruditapes_c6565	0	0
ruditapes_c6570	77	66
ruditapes_c6571	69	54
ruditapes_c6572	218	84
ruditapes_c6574	25	21
ruditapes_c6575	0	0
ruditapes_c6576	522	660
ruditapes_c6579	97	245
ruditapes_c6582	64	45
ruditapes_c6584	0	0
ruditapes_c6589	287	283
ruditapes_c6590	31	34
ruditapes_c6594	449	250
ruditapes_c6596	36	22
ruditapes_c6597	0	0
ruditapes_c6599	0	0
ruditapes_c6600	55	46
ruditapes_c6602	0	0
ruditapes_c661	2	3
ruditapes_c6614	423	324
ruditapes_c6615	5	6
ruditapes_c6616	1	0
ruditapes_c6617	219	132
ruditapes_c6619	140	76
ruditapes_c662	125	85
ruditapes_c6622	94	73
ruditapes_c6623	0	2
ruditapes_c6626	63	50
ruditapes_c6628	176	58
ruditapes_c6629	1	0
ruditapes_c6631	295	334
ruditapes_c6632	253	194
ruditapes_c6633	4	0
ruditapes_c6634	144	88
ruditapes_c6636	0	0
ruditapes_c6637	49	17
ruditapes_c6640	1	0
ruditapes_c6641	21	35
ruditapes_c6643	0	5
ruditapes_c6646	5	4
ruditapes_c665	32	19
ruditapes_c6650	12	0
ruditapes_c6651	2	1
ruditapes_c666	1772	1827
ruditapes_c6663	13	56
ruditapes_c6669	0	0
ruditapes_c6671	71	47
ruditapes_c6672	0	0
ruditapes_c6680	625	662
ruditapes_c6682	70	120
ruditapes_c6687	87	164
ruditapes_c6689	53	7
ruditapes_c669	0	0
ruditapes_c6691	79	111
ruditapes_c6692	1648	979
ruditapes_c6696	3	9
ruditapes_c6697	1598	2359
ruditapes_c6698	0	0
ruditapes_c670	38	93
ruditapes_c6705	0	0
ruditapes_c6709	891	6743
ruditapes_c671	224	204
ruditapes_c6710	0	1
ruditapes_c6711	12	9
ruditapes_c6713	1	0
ruditapes_c6716	0	0
ruditapes_c6720	0	0
ruditapes_c6721	68	38
ruditapes_c6723	0	0
ruditapes_c6724	314	345
ruditapes_c6727	0	0
ruditapes_c6729	0	0
ruditapes_c673	422	431
ruditapes_c6732	11	8
ruditapes_c6739	0	0
ruditapes_c6740	76	124
ruditapes_c6741	7	6
ruditapes_c6742	0	0
ruditapes_c6744	0	0
ruditapes_c6753	0	0
ruditapes_c6757	165	62
ruditapes_c676	5	3
ruditapes_c6766	1	0
ruditapes_c677	254	142
ruditapes_c6770	148	146
ruditapes_c6771	0	0
ruditapes_c6773	0	0
ruditapes_c6774	0	0
ruditapes_c6776	2	0
ruditapes_c6778	1	0
ruditapes_c6779	0	0
ruditapes_c6780	0	0
ruditapes_c6781	214	139
ruditapes_c6782	5	0
ruditapes_c6783	0	0
ruditapes_c6784	8	9
ruditapes_c6785	0	0
ruditapes_c6787	68	30
ruditapes_c6790	0	0
ruditapes_c6791	19	5
ruditapes_c6792	1	0
ruditapes_c6793	7	0
ruditapes_c6794	0	0
ruditapes_c6797	4	1
ruditapes_c6798	1	0
ruditapes_c6799	0	0
ruditapes_c680	0	0
ruditapes_c6804	136	157
ruditapes_c6805	11	124
ruditapes_c6806	29	24
ruditapes_c684	22	14
ruditapes_c685	64	69
ruditapes_c687	549	477
ruditapes_c688	45	54
ruditapes_c6896	0	0
ruditapes_c6905	161	122
ruditapes_c6906	113	236
ruditapes_c6907	1	1
ruditapes_c6908	0	0
ruditapes_c691	91	181
ruditapes_c6912	0	0
ruditapes_c6913	1428	681
ruditapes_c6914	9	13
ruditapes_c6915	36	21
